"ID","Data_paper","Data_paper_ID","Site","Subsite","Latitude","Longitude","LatLonAdjusted","Country","MAT_C","MAP_mm","Biome","Soil_N","Soil_pH","Soil_CEC","Soil_sand_pct","Soil_silt_pct","Soil_clay_pct","Soil_texture_index","Forest_age","Successional_stage","Forest_age_group","Forest_description","Disturbance_note","Dominant_species","Leaf_type","Sampling_interval","Sampling_duration","Sampling_area_ha","Sampling_frequency","Trap_area_m2","N_Traps","Leaf_flux_Mghayr","Repro_flux_Mghayr","R..R.L.","Primary_Reference","Supplementary_References","Site_soil_total_P","Site_soil_N","Site_soil_pH","Site_soil_CEC","Site_soil_sand","Site_soil_clay","Site_soil_silt","Reference_soils","site_soil_data"
201,NA,NA,"Santarem-Belterra","STN-09",-3.263329,-54.892799,0,"Brazil",25.92916679,1835,"Tropical",1.233333333,4.15,6.866666667,61.01666667,4.866666667,27.33333333,0.803040092,NA,"secondary","mid","Moist tropical forest","Secondary",NA,"broadleaf","2015-2017",3,0.25,"two-week",0.25,6,6.972829339,1.694237714,0.195479936,"this study","Malhi et al., 2021",NA,NA,NA,NA,NA,NA,NA,NA,NA
202,NA,NA,"Santarem-Belterra","STO-03",-3.296339,-54.963298,0,"Brazil",25.70416641,1837,"Tropical",1.133333333,3.95,5.716666667,62.71666667,6.05,22.31666667,1.033293445,NA,"old-growth","old","Moist tropical forest","Undisturbed",NA,"broadleaf","2015-2018",4,0.25,"two-week",0.25,6,7.616969922,0.919878318,0.107753856,"this study","Malhi et al., 2021",NA,NA,NA,NA,NA,NA,NA,NA,NA
203,NA,NA,"Santarem-Belterra","STO-06",-3.33592,-54.955898,0,"Brazil",25.58749962,1842,"Tropical",1.083333333,3.95,5.783333333,59.73333333,4.533333333,26.61666667,0.808352626,NA,"old-growth","old","Moist tropical forest","Undisturbed",NA,"broadleaf","2015-2018",4,0.25,"two-week",0.25,6,7.856145784,0.899681388,0.102752301,"this study","Malhi et al., 2021",NA,NA,NA,NA,NA,NA,NA,NA,NA
204,NA,NA,"Santarem-Belterra","STO-07",-3.320019,-54.9603,0,"Brazil",25.62083244,1841,"Tropical",1.116666667,3.95,6.233333333,51.96666667,5.65,22.28333333,0.846763473,NA,"old-growth","old","Moist tropical forest","Undisturbed",NA,"broadleaf","2015-2018",4,0.25,"two-week",0.25,6,8.381997255,1.143007088,0.120000689,"this study","Malhi et al., 2021",NA,NA,NA,NA,NA,NA,NA,NA,NA
205,NA,NA,"Santarem-Belterra","STQ-11",-2.57364,-54.670799,0,"Brazil",25.84166718,2004,"Tropical",1.416666667,4.55,6.933333333,19.41666667,10.43333333,59.31666667,-1.11675852,NA,"early-successional","young","Moist tropical forest","Logged-and-Burned, disturbance in 2001, <20 yo at time of sampling",NA,"broadleaf","2015-2018",4,0.25,"two-week",0.25,6,11.91093587,1.172780902,0.089636678,"this study","Malhi et al., 2021",NA,NA,NA,NA,NA,NA,NA,NA,NA
206,NA,NA,"KENIA_HACIENDA","KEN-01",-16.0158,-62.7301,0,"Bolivia",24.45000076,1163,"Tropical",1.053333333,5.833333333,5.133333333,53.6,11.9,28.2,0.64222709,NA,"intact","old","humid amazon","","low intensity fire","broadleaf","2009-2011",2,1,"two-week",0.25,25,5.914634146,1.443089431,0.196132597,"Araujo-Murakami et al., 2014","Girardin et al., 2016",NA,NA,NA,NA,NA,NA,NA,NA,NA
207,NA,NA,"KENIA_HACIENDA","KEN-02",-16.0158,-62.7301,0,"Bolivia",24.45000076,1163,"Tropical",1.053333333,5.833333333,5.133333333,53.6,11.9,28.2,0.64222709,NA,"intact","old","chiquitano (dry) amazon","","low intensity fire","broadleaf","2009-2011",2,1,"two-week",0.25,25,4.512195122,1.036585366,0.186813187,"Araujo-Murakami et al., 2014","Girardin et al., 2016",NA,NA,NA,NA,NA,NA,NA,NA,NA
208,NA,NA,"KENIA_HACIENDA","KEN-02",-16.0158,-62.7301,0,"Bolivia",24.45000076,1163,"Tropical",1.053333333,5.833333333,5.133333333,53.6,11.9,28.2,0.64222709,NA,"intact","old","chiquitano (dry) amazon","","low intensity fire, burns every decade","broadleaf","2011-2017",7,1,"two-week",0.25,25,4.651148976,0.712682906,0.132868241,"this study","Malhi et al., 2021",NA,NA,NA,NA,NA,NA,NA,NA,NA
209,NA,NA,"Wytham Woods","WYT",51.76451,-1.33471,0,"United Kingdom",9.970277787,650.4,"Temperate",2.449444444,5.29,16.15333333,22.72222222,35.13888889,27.81888889,-0.202371848,NA,"old-growth","old","Temperate broadleaf forest","","Extensive historical management","broadleaf","2021-2022",2,2.4,NA,NA,NA,3.481733424,0.115755575,0.03217677,"this study","Malhi et al., 2021",NA,NA,NA,NA,NA,NA,NA,NA,NA
210,NA,NA,"Nova Xavantina","NXV-01",-14.4227,-52.2103,0,"Brazil",24.91250038,1527,"Tropical",0.941666667,5.283333333,6.033333333,61.83333333,6.166666667,21.31666667,1.064953354,NA,"secondary","mid","Cerrado sensu strictu","","fire, burned in 2008","broadleaf","2011-2016",6,1,"two-week",0.25,32,3.986958951,0.285833216,0.06689612,"this study","Malhi et al., 2021",NA,NA,NA,NA,NA,NA,NA,NA,NA
211,NA,NA,"Nova Xavantina","NXV-02",-14.4227,-52.2104,0,"Brazil",24.91250038,1527,"Tropical",0.941666667,5.283333333,6.033333333,61.83333333,6.166666667,21.31666667,1.064953354,NA,"old-growth","old","Cerradao","","old-growth","broadleaf","2011-2016",6,1,"two-week",0.25,32,6.608593392,1.348921827,0.169515457,"this study","Malhi et al., 2021",NA,NA,NA,NA,NA,NA,NA,NA,NA
212,NA,NA,"Pantiacolla","PAN-03",-12.6383,-71.2745,0,"Peru",23.60416603,3339,"Tropical",1.843333333,4.883333333,12.46666667,23.78333333,20.51666667,32.61666667,-0.31583835,NA,"old-growth","old","Lowland-submontane transition","","old-growth","broadleaf","2013-2013",1,1,"monthly",0.25,25,6.324823996,0.434307827,0.064254972,"this study","Malhi et al., 2021",NA,NA,NA,NA,NA,NA,NA,NA,NA
213,NA,NA,"Kosnipata","SPD-01",-13.0475,-71.5423,0,"Peru",19.28333282,1806,"Tropical",2.483333333,4.9,16.21666667,30.16666667,20.98333333,31.85,-0.05429982,NA,"secondary","mid","Tropical montane cloud forest","","lightly logged","broadleaf","2009-2010",2,1,"two-week",0.25,38,4.0648666,0.382359761,0.085977131,"this study","Malhi et al., 2021",NA,NA,NA,NA,NA,NA,NA,NA,NA
214,"Holland et al., 2015",190001,"Norway","Norway_ID_190001",59.4,10.45,1,"Norway",6.783333302,807,"Boreal",1.883333333,4.883333333,14.95,42.35,31.75,10.38333333,1.405766465,40,NA,"young","Boreal wet forest",NA,"Spruce_with_Birch","needleleaf","NA-NA",1,NA,NA,NA,NA,2.45,0.09,0.035433071,"Holland et al., 2015","",NA,NA,NA,NA,NA,NA,NA,NA,NA
215,"Holland et al., 2015",190003,"Norway","Norway_ID_190003",62,10,0,"Norway",1.350000024,482,"Boreal",2.001666667,5.183333333,17.53333333,45.71666667,42.73333333,4.916666667,2.229832135,140,NA,"old","Boreal wet forest",NA,"Spruce_with_Birch","needleleaf","NA-NA",1,NA,NA,NA,NA,0.89,0.25,0.219298246,"Holland et al., 2015","",NA,NA,NA,NA,NA,NA,NA,NA,NA
216,"Holland et al., 2015",190006,"Norway","Norway_ID_190006",62,10,0,"Norway",1.350000024,482,"Boreal",2.001666667,5.183333333,17.53333333,45.71666667,42.73333333,4.916666667,2.229832135,200,NA,"old","Boreal wet forest",NA,"Scots_Pine_with_Birch","needleleaf","NA-NA",1,NA,NA,NA,NA,0.48,0.03,0.058823529,"Holland et al., 2015","",NA,NA,NA,NA,NA,NA,NA,NA,NA
217,"Holland et al., 2015",200001,"Finland","Finland_ID_200001",62,24,0,"Finland",3.320833206,628,"Boreal",3.101666667,4.65,22.3,54.38333333,32.96666667,5.2,2.347399109,88,NA,"mid","Boreal wet forest",NA,"Pine","needleleaf","NA-NA",1,NA,NA,NA,NA,1.6,0.04,0.024390244,"Holland et al., 2015","",NA,NA,NA,NA,NA,NA,NA,NA,NA
218,"Holland et al., 2015",200002,"Finland","Finland_ID_200002",62,24,0,"Finland",3.320833206,628,"Boreal",3.101666667,4.65,22.3,54.38333333,32.96666667,5.2,2.347399109,75,NA,"mid","Boreal wet forest",NA,"Spruce","needleleaf","NA-NA",1,NA,NA,NA,NA,1.84,0.12,0.06122449,"Holland et al., 2015","",NA,NA,NA,NA,NA,NA,NA,NA,NA
219,"Holland et al., 2015",440005,"Magdelena__Colombia_(BS16)","Magdelena__Colombia_(BS16)_ID_440005",11.07,-74.78,1,"Colombia",27.95000076,1029,"Tropical",1.941666667,6.75,23.5,22.46666667,28.48333333,31.28333333,-0.331052745,16,NA,"young","Tropical moist forest",NA,"Tropical_Evergreen","broadleaf","NA-NA",1,NA,NA,NA,NA,7.41,0.21,0.027559055,"Holland et al., 2015","",NA,NA,NA,NA,NA,NA,NA,NA,NA
220,"Holland et al., 2015",710005,"Java__Indonesia","Java__Indonesia_ID_710005",-7.2,109.4,0,"Indonesia",21.25833321,3554,"Tropical",2.181666667,5.7,22.93333333,17.88333333,35.13333333,31.98333333,-0.581345753,12,NA,"young",NA,"Managed","Pinus_merkusii","broadleaf","NA-NA",1,NA,NA,NA,NA,5.5,0.1,0.017857143,"Holland et al., 2015","",NA,NA,NA,NA,NA,NA,NA,NA,NA
221,"Holland et al., 2015",800004,"Medicine_Bow_N.Forest__WY._USA","Medicine_Bow_N.Forest__WY._USA_ID_800004",41,-106,0,"USA",4.012499809,500,"Temperate",1.701666667,6.883333333,20.36666667,30.41666667,37,20.7,0.384857004,105,NA,"old","Warm temperate dry forest",NA,"Pinus_contorta_(lodgepole_pine)","needleleaf","NA-NA",1,NA,NA,NA,NA,1.06,0.15,0.123966942,"Holland et al., 2015","",NA,NA,NA,NA,NA,NA,NA,NA,NA
222,"Holland et al., 2015",800005,"Medicine_Bow_N._Forest__WY__USA","Medicine_Bow_N._Forest__WY__USA_ID_800005",41,-106,0,"USA",4.012499809,500,"Temperate",1.701666667,6.883333333,20.36666667,30.41666667,37,20.7,0.384857004,70,NA,"mid","Warm temperate dry forest",NA,"Pinus_contorta_(lodgepole_pine)","needleleaf","NA-NA",1,NA,NA,NA,NA,1.11,0.11,0.090163934,"Holland et al., 2015","",NA,NA,NA,NA,NA,NA,NA,NA,NA
223,"Holland et al., 2015",800006,"Medicine_Bow_N.Forest__WY__USA","Medicine_Bow_N.Forest__WY__USA_ID_800006",41,-106,0,"USA",4.012499809,500,"Temperate",1.701666667,6.883333333,20.36666667,30.41666667,37,20.7,0.384857004,240,NA,"old","Warm temperate dry forest",NA,"Pinus_contorta_(lodgepole_pine)","needleleaf","NA-NA",1,NA,NA,NA,NA,0.87,0.26,0.230088496,"Holland et al., 2015","",NA,NA,NA,NA,NA,NA,NA,NA,NA
224,"Holland et al., 2015",840012,"Northern_Alberta__Canada_(AOS)","Northern_Alberta__Canada_(AOS)_ID_840012",57.5,-111.1,0,"Canada",-0.029166779,407,"Boreal",0.916666667,6.483333333,8.066666667,35.41666667,36.28333333,13.73333333,0.947356551,41,NA,"young","Boreal moist forest",NA,"Pine__bearberry__lichen","needleleaf","NA-NA",1,NA,NA,NA,NA,0.81,0.05,0.058139535,"Holland et al., 2015","",NA,NA,NA,NA,NA,NA,NA,NA,NA
225,"Holland et al., 2015",840013,"Northern_Alberta__Canada_(AOS)","Northern_Alberta__Canada_(AOS)_ID_840013",57.1,-111.1,0,"Canada",-0.499999911,443,"Boreal",0.616666667,6.066666667,11.66666667,36.11666667,35.5,15.5,0.845914415,37,NA,"young","Boreal moist forest",NA,"Pine__bearberry__lichen","needleleaf","NA-NA",1,NA,NA,NA,NA,0.78,0.04,0.048780488,"Holland et al., 2015","",NA,NA,NA,NA,NA,NA,NA,NA,NA
226,"Holland et al., 2015",840014,"Northern_Alberta__Canada_(AOS)","Northern_Alberta__Canada_(AOS)_ID_840014",57.5,-111.1,0,"Canada",-0.029166779,407,"Boreal",0.916666667,6.483333333,8.066666667,35.41666667,36.28333333,13.73333333,0.947356551,75,NA,"mid","Boreal moist forest",NA,"Pine__Bearberry__lichen","needleleaf","NA-NA",1,NA,NA,NA,NA,0.83,0.03,0.034883721,"Holland et al., 2015","",NA,NA,NA,NA,NA,NA,NA,NA,NA
227,"Holland et al., 2015",840016,"Northern_Alberta__Canada_(AOS)","Northern_Alberta__Canada_(AOS)_ID_840016",57.5,-111.1,0,"Canada",-0.029166779,407,"Boreal",0.916666667,6.483333333,8.066666667,35.41666667,36.28333333,13.73333333,0.947356551,75,NA,"mid","Boreal moist forest",NA,"Pine__Bearberry__lichen","needleleaf","NA-NA",1,NA,NA,NA,NA,0.62,0.02,0.03125,"Holland et al., 2015","",NA,NA,NA,NA,NA,NA,NA,NA,NA
228,"Holland et al., 2015",840017,"Northern_Alberta__Canada_(AOS)","Northern_Alberta__Canada_(AOS)_ID_840017",57.5,-111.1,0,"Canada",-0.029166779,407,"Boreal",0.916666667,6.483333333,8.066666667,35.41666667,36.28333333,13.73333333,0.947356551,37,NA,"young","Boreal moist forest",NA,"Pine__bearberry__lichen","needleleaf","NA-NA",1,NA,NA,NA,NA,0.7,0.01,0.014084507,"Holland et al., 2015","",NA,NA,NA,NA,NA,NA,NA,NA,NA
229,"Holland et al., 2015",840018,"Northern_Alberta__Canada_(AOS)","Northern_Alberta__Canada_(AOS)_ID_840018",57.5,-111.1,0,"Canada",-0.029166779,407,"Boreal",0.916666667,6.483333333,8.066666667,35.41666667,36.28333333,13.73333333,0.947356551,39,NA,"young","Boreal moist forest",NA,"Pine__Black_Spruce__feathermoss","needleleaf","NA-NA",1,NA,NA,NA,NA,0.66,0.01,0.014925373,"Holland et al., 2015","",NA,NA,NA,NA,NA,NA,NA,NA,NA
230,"Holland et al., 2015",1310001,"Hutcheson_Memorial_Forest__New_Jersey__USA","Hutcheson_Memorial_Forest__New_Jersey__USA_ID_1310001",40.5,-74.6,0,"USA",11.17083359,1229,"Temperate",1.563333333,5.283333333,11.15,26.1,52.75,15.16666667,0.542835277,275,NA,"old","Warm temperate moist forest",NA,"Mature_mixed_oak_forest","broadleaf","NA-NA",1,NA,NA,NA,NA,4.4,0.19,0.041394336,"Holland et al., 2015","",NA,NA,NA,NA,NA,NA,NA,NA,NA
231,"Holland et al., 2015",1430003,"Southern_Finland__Plot_3_(Tammela)","Southern_Finland__Plot_3_(Tammela)_ID_1430003",60.5,23.9,0,"Finland",4.466666698,685,"Boreal",2.766666667,5.4,19.18333333,35.38333333,36.8,9.683333333,1.295834705,45,NA,"young","Boreal wet forest","Managed","Scots_Pine","needleleaf","NA-NA",1,NA,NA,NA,NA,2.34,0.04,0.016806723,"Holland et al., 2015","",NA,NA,NA,NA,NA,NA,NA,NA,NA
232,"Holland et al., 2015",1440001,"Southern_Finland_(Orivesi)","Southern_Finland_(Orivesi)_ID_1440001",61.6,24.2,0,"Finland",3.608333349,633,"Boreal",3.058333333,4.7,19.06666667,49.05,29.25,4.966666667,2.290091262,40,NA,"young","Boreal wet forest","Managed","Birch_(Betula_pubescens_and_Betula_verrucosa)","broadleaf","NA-NA",1,NA,NA,NA,NA,3.42,0.06,0.017241379,"Holland et al., 2015","",NA,NA,NA,NA,NA,NA,NA,NA,NA
233,"Holland et al., 2015",1550001,"Mississippi__USA","Mississippi__USA_ID_1550001",33.3,-89.2,0,"USA",16.47500038,1469,"Temperate",0.926666667,5.15,9.1,15.25,36.63333333,18.53333333,-0.19499141,22,"secondary","young","Warm temperate moist forest",NA,"Lobllolly__(Pinus_echinata_Mill.)","needleleaf","NA-NA",1,NA,NA,NA,NA,7.1,0.01,0.00140647,"Holland et al., 2015","",NA,NA,NA,NA,NA,NA,NA,NA,NA
234,"Holland et al., 2015",1550002,"Mississippi__USA","Mississippi__USA_ID_1550002",33.3,-89.2,0,"USA",16.47500038,1469,"Temperate",0.926666667,5.15,9.1,15.25,36.63333333,18.53333333,-0.19499141,39,"secondary","young","Warm temperate moist forest",NA,"Lobllolly__(Pinus_echinata_Mill.)","needleleaf","NA-NA",1,NA,NA,NA,NA,6.81,0.18,0.025751073,"Holland et al., 2015","",NA,NA,NA,NA,NA,NA,NA,NA,NA
235,"Holland et al., 2015",1550003,"Mississippi__USA","Mississippi__USA_ID_1550003",33.3,-89.2,0,"USA",16.47500038,1469,"Temperate",0.926666667,5.15,9.1,15.25,36.63333333,18.53333333,-0.19499141,78,"secondary","mid","Warm temperate moist forest",NA,"Lobllolly__(Pinus_echinata_Mill.)","needleleaf","NA-NA",1,NA,NA,NA,NA,7.51,0.55,0.068238213,"Holland et al., 2015","",NA,NA,NA,NA,NA,NA,NA,NA,NA
236,"Holland et al., 2015",1550004,"Mississippi__USA","Mississippi__USA_ID_1550004",33.3,-89.2,0,"USA",16.47500038,1469,"Temperate",0.926666667,5.15,9.1,15.25,36.63333333,18.53333333,-0.19499141,207,NA,"old","Warm temperate moist forest",NA,"Lobllolly__(Pinus_echinata_Mill.)","needleleaf","NA-NA",1,NA,NA,NA,NA,6.03,0.63,0.094594595,"Holland et al., 2015","",NA,NA,NA,NA,NA,NA,NA,NA,NA
237,"Holland et al., 2015",1730001,"St._Gely_du_Fesc__France","St._Gely_du_Fesc__France_ID_1730001",43.4,3.5,0,"France",15.20833302,592,"Temperate",1.295,8.083333333,17.3,33.43333333,38.16666667,25.13333333,0.28535842,17,NA,"young","Cool temperate moist forest",NA,"Quercus_caccifera__Garrigne_(Chaparral)","broadleaf","NA-NA",1,NA,NA,NA,NA,1.41,0.63,0.308823529,"Holland et al., 2015","",NA,NA,NA,NA,NA,NA,NA,NA,NA
238,"Holland et al., 2015",1730002,"Garbels__France","Garbels__France_ID_1730002",43.4,3.5,0,"France",15.20833302,592,"Temperate",1.295,8.083333333,17.3,33.43333333,38.16666667,25.13333333,0.28535842,30,NA,"young","Cool temperate moist forest",NA,"Quercus_coccifera__Garrique_(chaparral)","broadleaf","NA-NA",1,NA,NA,NA,NA,1.58,0.53,0.251184834,"Holland et al., 2015","",NA,NA,NA,NA,NA,NA,NA,NA,NA
239,"Holland et al., 2015",1840001,"Southern_India","Southern_India_ID_1840001",11.4,76.7,0,"India",13.75833321,1219,"Temperate",1.593333333,6.15,22.56666667,33.23333333,25,26.13333333,0.24034175,6,NA,"young","Warm temperate moist forest","Managed","Pinus_patula","needleleaf","NA-NA",1,NA,NA,NA,NA,2.55,0.01,0.00390625,"Holland et al., 2015","",NA,NA,NA,NA,NA,NA,NA,NA,NA
240,"Holland et al., 2015",1840003,"Southern_India","Southern_India_ID_1840003",11.4,76.7,0,"India",13.75833321,1219,"Temperate",1.593333333,6.15,22.56666667,33.23333333,25,26.13333333,0.24034175,10,NA,"young","Warm temperate moist forest","Managed","Pinus_patula","needleleaf","NA-NA",1,NA,NA,NA,NA,8.83,0.72,0.07539267,"Holland et al., 2015","",NA,NA,NA,NA,NA,NA,NA,NA,NA
241,"Holland et al., 2015",1840004,"Southern_India","Southern_India_ID_1840004",11.4,76.7,0,"India",13.75833321,1219,"Temperate",1.593333333,6.15,22.56666667,33.23333333,25,26.13333333,0.24034175,12,NA,"young","Warm temperate moist forest","Managed","Pinus_patula","needleleaf","NA-NA",1,NA,NA,NA,NA,9.59,0.57,0.056102362,"Holland et al., 2015","",NA,NA,NA,NA,NA,NA,NA,NA,NA
242,"Holland et al., 2015",1840005,"Southern_India","Southern_India_ID_1840005",11.4,76.7,0,"India",13.75833321,1219,"Temperate",1.593333333,6.15,22.56666667,33.23333333,25,26.13333333,0.24034175,14,NA,"young","Warm temperate moist forest","Managed","Pinus_platula","needleleaf","NA-NA",1,NA,NA,NA,NA,10.43,0.64,0.057813911,"Holland et al., 2015","",NA,NA,NA,NA,NA,NA,NA,NA,NA
243,"Holland et al., 2015",1880001,"Northern_Colorado__USA","Northern_Colorado__USA_ID_1880001",40.5,-106.5,0,"USA",2.625,653,"Temperate",2.015,6.433333333,18.95,33.75,39.26666667,19.55,0.546005131,200,NA,"old","Warm temperate dry forest",NA,"Picea_engelmannii_/_Abies_lasiocarpa","needleleaf","NA-NA",1,NA,NA,NA,NA,1.08,0.127,0.105219553,"Holland et al., 2015","",NA,NA,NA,NA,NA,NA,NA,NA,NA
244,"Holland et al., 2015",1900001,"Great_lakes_region__USA","Great_lakes_region__USA_ID_1900001",43.7,-86.2,0,"USA",7.625,867,"Temperate",2.653333333,5.083333333,7.683333333,85.85,7.866666667,2.383333333,3.584101519,78,NA,"mid","Cool temperate moist forest",NA,"Acer_saccharum","broadleaf","NA-NA",1,NA,NA,NA,NA,2.85,0.87,0.233870968,"Holland et al., 2015","",NA,NA,NA,NA,NA,NA,NA,NA,NA
245,"Holland et al., 2015",1900002,"Great_Lakes_region__USA","Great_Lakes_region__USA_ID_1900002",46.9,-88.9,0,"USA",4.279166698,831,"Temperate",1.745,4.8,9.383333333,59.18333333,23.4,2.616666667,3.118738728,79,NA,"mid","Cool temperate moist forest",NA,"Acer_saccharum","broadleaf","NA-NA",1,NA,NA,NA,NA,3.29,0.96,0.225882353,"Holland et al., 2015","",NA,NA,NA,NA,NA,NA,NA,NA,NA
246,"Holland et al., 2015",1900003,"Great_Lakes_region__USA","Great_Lakes_region__USA_ID_1900003",45.6,-84.9,0,"USA",6.079166412,813,"Temperate",1.748333333,5.3,9.616666667,67.63333333,18.75,5.6,2.49133436,73,NA,"mid","Cool temperate moist forest",NA,"Acer_saccharum","broadleaf","NA-NA",1,NA,NA,NA,NA,3.84,0.97,0.201663202,"Holland et al., 2015","",NA,NA,NA,NA,NA,NA,NA,NA,NA
247,"Holland et al., 2015",1900004,"Great_Lakes_region__USA","Great_Lakes_region__USA_ID_1900004",44.4,-85.8,0,"USA",6.912500381,833,"Temperate",1.396666667,5.583333333,7.2,85.53333333,9.283333333,2.866666667,3.395756249,74,NA,"mid","Cool temperate moist forest",NA,"Acer_saccharum","broadleaf","NA-NA",1,NA,NA,NA,NA,3.74,0.96,0.204255319,"Holland et al., 2015","",NA,NA,NA,NA,NA,NA,NA,NA,NA
248,"Holland et al., 2015",1900005,"Great_Lakes_region__USA","Great_Lakes_region__USA_ID_1900005",47.7,-90.7,0,"USA",3.049999952,717,"Temperate",1.55,5.15,16.26666667,35.91666667,41,11.05,1.178771012,78,NA,"mid","Cool temperate moist forest",NA,"Acer_saccharum","broadleaf","NA-NA",1,NA,NA,NA,NA,4.06,0.7,0.147058824,"Holland et al., 2015","",NA,NA,NA,NA,NA,NA,NA,NA,NA
249,"Holland et al., 2015",2370001,"Southern_Congo","Southern_Congo_ID_2370001",-5,12,0,"Republic of the Congo",25.05416679,984,"Tropical",0.843333333,5.316666667,8.2,70.26666667,4.55,16.38333333,1.45603297,9,NA,"young","Tropical dry forest","Managed","Eucalyptus_(hybrid)","broadleaf","NA-NA",1,NA,NA,NA,NA,4.7,0.1,0.020833333,"Holland et al., 2015","",NA,NA,NA,NA,NA,NA,NA,NA,NA
250,"Holland et al., 2015",2370002,"Southern_Congo","Southern_Congo_ID_2370002",-5,12,0,"Republic of the Congo",25.05416679,984,"Tropical",0.843333333,5.316666667,8.2,70.26666667,4.55,16.38333333,1.45603297,7,NA,"young","Tropical dry forest","Managed","Acacia_mangium_/_Acacia_auriculiformis","broadleaf","NA-NA",1,NA,NA,NA,NA,6.47,1.93,0.229761905,"Holland et al., 2015","",NA,NA,NA,NA,NA,NA,NA,NA,NA
251,"Holland et al., 2015",2710001,"North_east_Spain","North_east_Spain_ID_2710001",41.2,1.2,0,"Spain",15.51666641,532,"Temperate",1.34,7.9,15.35,24.26666667,45.2,21.83333333,0.105665813,45,NA,"mid","Warm temperate dry forest","Managed","Quercus_ilex","broadleaf","NA-NA",1,NA,NA,NA,NA,1.61,0.26,0.139037433,"Holland et al., 2015","",NA,NA,NA,NA,NA,NA,NA,NA,NA
252,"Holland et al., 2015",4620001,"Barro_Colorado_Island__Panama","Barro_Colorado_Island__Panama_ID_4620001",9.2,-79.8,0,"Panama",26.27916718,2329,"Tropical",2.345,5.2,13.3,33.73333333,28.71666667,25.2,0.291642474,150,NA,"old","Tropical moist forest",NA,"tropical_moist_forest","broadleaf","NA-NA",1,NA,NA,NA,NA,5.83,1.23,0.174220963,"Holland et al., 2015","",NA,NA,NA,NA,NA,NA,NA,NA,NA
253,"Holland et al., 2015",4640005,"Rauquet_woodland","Rauquet_woodland_ID_4640005",43.6,3.3,0,"France",13.3083334,656,"Temperate",1.51,6.833333333,20.1,32.28333333,38.4,23.76666667,0.306267062,140,NA,"old","Cool temperate moist forest",NA,"quercus_ilex","broadleaf","NA-NA",1,NA,NA,NA,NA,3.44,0.53,0.133501259,"Holland et al., 2015","",NA,NA,NA,NA,NA,NA,NA,NA,NA
254,"Holland et al., 2015",4640006,"rauquet_woodland","rauquet_woodland_ID_4640006",43.6,3.3,0,"France",13.3083334,656,"Temperate",1.51,6.833333333,20.1,32.28333333,38.4,23.76666667,0.306267062,140,NA,"old","Cool temperate moist forest",NA,"quercus_ilex","broadleaf","NA-NA",1,NA,NA,NA,NA,1.58,0.75,0.321888412,"Holland et al., 2015","",NA,NA,NA,NA,NA,NA,NA,NA,NA
255,"Holland et al., 2015",4640007,"rauquet_woodland","rauquet_woodland_ID_4640007",43.6,3.3,0,"France",13.3083334,656,"Temperate",1.51,6.833333333,20.1,32.28333333,38.4,23.76666667,0.306267062,140,NA,"old","Cool temperate moist forest",NA,"quercus_ilex","broadleaf","NA-NA",1,NA,NA,NA,NA,2.67,0.33,0.11,"Holland et al., 2015","",NA,NA,NA,NA,NA,NA,NA,NA,NA
256,"Holland et al., 2015",4640009,"St._Gely_du_Fesc__Puech_du_Jage","St._Gely_du_Fesc__Puech_du_Jage_ID_4640009",43.5,3.5,0,"France",14.78750038,612,"Temperate",1.226666667,7.983333333,19.63333333,33.61666667,34.15,24.68333333,0.308893724,18,NA,"young","Cool temperate moist forest",NA,"quercus_coccifera","broadleaf","NA-NA",1,NA,NA,NA,NA,1.69,0.78,0.315789474,"Holland et al., 2015","",NA,NA,NA,NA,NA,NA,NA,NA,NA
